Sample,Faecalibacterium prausnitzii,Streptococcus salivarius,Anaerostipes hadrus,Bacteroides stercoris,Collinsella aerofaciens,Bifidobacterium longum,Phocaeicola plebeius,Phocaeicola vulgatus,Dorea longicatena,Eubacterium sp. CAG:251,Fusicatenibacter saccharivorans,Coprococcus comes,[Ruminococcus] torques,Anaerobutyricum hallii,Holdemanella biformis,Bacteroides uniformis,Blautia wexlerae,Gemmiger formicilis,Dorea formicigenerans,Streptococcus parasanguinis,Coprococcus eutactus,[Ruminococcus] lactaris,Coprococcus catus,Roseburia intestinalis,Roseburia inulinivorans,Phascolarctobacterium succinatutens,[Eubacterium] rectale,Blautia obeum,Agathobaculum butyriciproducens,Bacteroides xylanisolvens,Bacteroides ovatus,Bacteroides thetaiotaomicron,Streptococcus thermophilus,Eubacterium ramulus,Bifidobacterium adolescentis,Eubacterium sp. CAG:274,Eubacterium ventriosum,Flavonifractor plautii,Oscillibacter sp. 57_20,Roseburia hominis,Alistipes finegoldii,Alistipes putredinis,Veillonella atypica,Ruminococcus bromii,Firmicutes bacterium CAG:83,Veillonella parvula,Lachnospira eligens,[Ruminococcus] gnavus,Bacteroides eggerthii,Roseburia faecis,Phocaeicola coprocola,Adlercreutzia equolifaciens,Gordonibacter pamelaeae,Eubacterium sp. CAG:180,Parabacteroides merdae,Phocaeicola dorei,[Eubacterium] siraeum,Barnesiella intestinihominis,Methanobrevibacter smithii,Firmicutes bacterium CAG:145,Bacteroides cellulosilyticus,Adlercreutzia equolifaciens_1,Ruminococcus bicirculans,Firmicutes bacterium CAG:110,Parabacteroides distasonis,Ruthenibacterium lactatiformans,Odoribacter splanchnicus,Oscillibacter sp. CAG:241,Alistipes shahii,Eggerthella lenta,Escherichia coli,Butyricimonas virosa,Bacteroides sp. CAG:144,Intestinibacter bartlettii,Erysipelatoclostridium ramosum,Slackia isoflavoniconvertens,Clostridium sp. CAG:58,Akkermansia muciniphila,Bacteroides intestinalis,Bifidobacterium pseudocatenulatum,Eubacterium sp. CAG:38,Bacteroides fragilis,Bifidobacterium bifidum,Blautia sp. CAG:257,Parasutterella excrementihominis,Proteobacteria bacterium CAG:139,Lawsonibacter asaccharolyticus,Coprobacter fastidiosus,Alistipes inops,Bacteroides finegoldii,Paraprevotella xylaniphila,Dialister invisus,Enterocloster bolteae,Bacteroides caccae,Desulfovibrio piger,Lachnospira pectinoschiza,Prevotella copri,Phocaeicola massiliensis,Megamonas funiformis,Phascolarctobacterium faecium,Acidaminococcus intestini,Anaerotignum lactatifermentans,Bacteroides salyersiae,Parvimonas micra,Klebsiella pneumoniae,Klebsiella variicola,Klebsiella quasipneumoniae
MG100190,7.805879995088596,5.3627415193513555,11.438516101992438,-2.599064431209422,5.453072870685013,-2.599064431209422,7.349957992775465,-2.599064431209422,7.1683313107708315,5.632178520599793,8.777316534858796,6.010252049082621,9.960284012704403,9.430931617111499,-2.599064431209422,-2.599064431209422,9.264008973072997,5.878087710669631,8.381743674527193,-2.599064431209422,-2.599064431209422,-2.599064431209422,-2.599064431209422,-2.599064431209422,3.996032789250757,-2.599064431209422,-2.599064431209422,4.018672715523386,-2.599064431209422,-2.599064431209422,-2.599064431209422,-2.599064431209422,8.821965019056268,7.212814831066345,-2.599064431209422,-2.599064431209422,-2.599064431209422,-2.599064431209422,-2.599064431209422,-2.599064431209422,-2.599064431209422,-2.599064431209422,-2.599064431209422,5.298232041386463,-2.599064431209422,-2.599064431209422,-2.599064431209422,8.50359316081934,-2.599064431209422,-2.599064431209422,-2.599064431209422,-2.599064431209422,7.4204490586339755,-2.599064431209422,-2.599064431209422,2.98160834628467,3.9369022660239343,-2.599064431209422,-2.599064431209422,-2.599064431209422,-2.599064431209422,-2.599064431209422,-2.599064431209422,-2.599064431209422,-2.599064431209422,7.661196810389978,-2.599064431209422,-2.599064431209422,-2.599064431209422,8.776800564120089,5.936901445530099,-2.599064431209422,-2.599064431209422,-2.599064431209422,-2.599064431209422,-2.599064431209422,-2.599064431209422,7.01927117872855,-2.599064431209422,-2.599064431209422,-2.599064431209422,-2.599064431209422,-2.599064431209422,7.20458897379441,-2.599064431209422,-2.599064431209422,-2.599064431209422,-2.599064431209422,-2.599064431209422,-2.599064431209422,-2.599064431209422,-2.599064431209422,-2.599064431209422,-2.599064431209422,-2.599064431209422,6.024693550434845,-2.599064431209422,-2.599064431209422,-2.599064431209422,-2.599064431209422,-2.599064431209422,-2.599064431209422,-2.599064431209422,-2.599064431209422,-2.599064431209422,-2.599064431209422,-2.599064431209422
MG100189,8.80137754255782,7.148673452306842,10.106629067258874,-2.6126166945194855,10.75649191047132,-2.6126166945194855,-2.6126166945194855,5.3820999303898995,9.13405788345206,-2.6126166945194855,8.85493214851112,8.778341681337821,9.35450054864914,9.118570424673345,-2.6126166945194855,7.503337614666737,7.496237329228172,-2.6126166945194855,7.603855113330642,6.1153640260013775,-2.6126166945194855,-2.6126166945194855,4.203023295554846,7.306411966947891,7.759154258516958,-2.6126166945194855,9.086528967660355,9.417634224478304,6.817842659368859,-2.6126166945194855,-2.6126166945194855,-2.6126166945194855,6.144813125637139,-2.6126166945194855,-2.6126166945194855,-2.6126166945194855,-2.6126166945194855,-2.6126166945194855,-2.6126166945194855,-2.6126166945194855,-2.6126166945194855,-2.6126166945194855,-2.6126166945194855,9.938682612727089,-2.6126166945194855,-2.6126166945194855,-2.6126166945194855,-2.6126166945194855,-2.6126166945194855,-2.6126166945194855,-2.6126166945194855,-2.6126166945194855,6.967371607143863,-2.6126166945194855,-2.6126166945194855,-2.6126166945194855,-2.6126166945194855,-2.6126166945194855,-2.6126166945194855,-2.6126166945194855,-2.6126166945194855,-2.6126166945194855,-2.6126166945194855,-2.6126166945194855,-2.6126166945194855,7.9490836260975755,-2.6126166945194855,-2.6126166945194855,-2.6126166945194855,7.501435627123993,-2.6126166945194855,-2.6126166945194855,-2.6126166945194855,2.721309099495919,-2.6126166945194855,-2.6126166945194855,-2.6126166945194855,-2.6126166945194855,-2.6126166945194855,-2.6126166945194855,-2.6126166945194855,-2.6126166945194855,-2.6126166945194855,-2.6126166945194855,-2.6126166945194855,-2.6126166945194855,-2.6126166945194855,-2.6126166945194855,-2.6126166945194855,-2.6126166945194855,-2.6126166945194855,7.041575817969566,-2.6126166945194855,-2.6126166945194855,-2.6126166945194855,-2.6126166945194855,-2.6126166945194855,-2.6126166945194855,-2.6126166945194855,-2.6126166945194855,-2.6126166945194855,-2.6126166945194855,-2.6126166945194855,-2.6126166945194855,-2.6126166945194855,-2.6126166945194855,-2.6126166945194855
MG100188,7.634664772378564,8.06183427657778,10.241102608700926,-3.321452210483269,-3.321452210483269,-3.321452210483269,-3.321452210483269,-3.321452210483269,9.132530742544246,-3.321452210483269,6.597391825373549,6.697927702620093,7.770815825270252,8.205595563593036,-3.321452210483269,7.143955615477843,8.184418427613256,-3.321452210483269,4.554806671819957,7.2571394713543365,-3.321452210483269,-3.321452210483269,-3.321452210483269,4.944712226129223,-3.321452210483269,-3.321452210483269,-3.321452210483269,7.536055290737021,4.477481099557948,-3.321452210483269,-3.321452210483269,4.616101041166618,-3.321452210483269,-3.321452210483269,-3.321452210483269,-3.321452210483269,-3.321452210483269,-3.321452210483269,-3.321452210483269,6.3573124191877435,3.5236294739708094,8.295231737575607,-3.321452210483269,-3.321452210483269,6.03720040218412,-3.321452210483269,7.648313815022035,-3.321452210483269,-3.321452210483269,-3.321452210483269,-3.321452210483269,4.576308838195304,4.679232574031479,8.435632422618212,4.941235753175745,-3.321452210483269,-3.321452210483269,3.9552770680246176,7.294819695045613,-3.321452210483269,-3.321452210483269,6.040664596458708,5.947274987192641,-3.321452210483269,-3.321452210483269,5.891035853550373,-3.321452210483269,-3.321452210483269,-3.321452210483269,6.049496517006017,6.021472230548122,-3.321452210483269,-3.321452210483269,-3.321452210483269,-3.321452210483269,-3.321452210483269,-3.321452210483269,9.253469102604843,5.467026867573193,-3.321452210483269,-3.321452210483269,-3.321452210483269,-3.321452210483269,-3.321452210483269,-3.321452210483269,-3.321452210483269,-3.321452210483269,-3.321452210483269,-3.321452210483269,-3.321452210483269,-3.321452210483269,-3.321452210483269,-3.321452210483269,7.255356020031613,-3.321452210483269,5.09658340939975,-3.321452210483269,-3.321452210483269,-3.321452210483269,-3.321452210483269,-3.321452210483269,-3.321452210483269,-3.321452210483269,-3.321452210483269,-3.321452210483269,-3.321452210483269,-3.321452210483269
MG100187,-0.25882541832202044,-0.25882541832202044,-0.25882541832202044,-0.25882541832202044,12.949544998560489,14.227123925249348,-0.25882541832202044,-0.25882541832202044,-0.25882541832202044,-0.25882541832202044,-0.25882541832202044,-0.25882541832202044,-0.25882541832202044,-0.25882541832202044,-0.25882541832202044,-0.25882541832202044,-0.25882541832202044,-0.25882541832202044,-0.25882541832202044,-0.25882541832202044,-0.25882541832202044,-0.25882541832202044,-0.25882541832202044,-0.25882541832202044,-0.25882541832202044,-0.25882541832202044,-0.25882541832202044,-0.25882541832202044,-0.25882541832202044,-0.25882541832202044,-0.25882541832202044,-0.25882541832202044,-0.25882541832202044,-0.25882541832202044,-0.25882541832202044,-0.25882541832202044,-0.25882541832202044,-0.25882541832202044,-0.25882541832202044,-0.25882541832202044,-0.25882541832202044,-0.25882541832202044,-0.25882541832202044,-0.25882541832202044,-0.25882541832202044,-0.25882541832202044,-0.25882541832202044,-0.25882541832202044,-0.25882541832202044,-0.25882541832202044,-0.25882541832202044,-0.25882541832202044,-0.25882541832202044,-0.25882541832202044,-0.25882541832202044,-0.25882541832202044,-0.25882541832202044,-0.25882541832202044,-0.25882541832202044,-0.25882541832202044,-0.25882541832202044,-0.25882541832202044,-0.25882541832202044,-0.25882541832202044,-0.25882541832202044,-0.25882541832202044,-0.25882541832202044,-0.25882541832202044,-0.25882541832202044,-0.25882541832202044,-0.25882541832202044,-0.25882541832202044,-0.25882541832202044,-0.25882541832202044,-0.25882541832202044,-0.25882541832202044,-0.25882541832202044,-0.25882541832202044,-0.25882541832202044,-0.25882541832202044,-0.25882541832202044,-0.25882541832202044,-0.25882541832202044,-0.25882541832202044,-0.25882541832202044,-0.25882541832202044,-0.25882541832202044,-0.25882541832202044,-0.25882541832202044,-0.25882541832202044,-0.25882541832202044,-0.25882541832202044,-0.25882541832202044,-0.25882541832202044,-0.25882541832202044,-0.25882541832202044,-0.25882541832202044,-0.25882541832202044,-0.25882541832202044,-0.25882541832202044,-0.25882541832202044,-0.25882541832202044,-0.25882541832202044,-0.25882541832202044,-0.25882541832202044,-0.25882541832202044,-0.25882541832202044
MG100186,-1.283266478460158,6.770858974711457,-1.283266478460158,-1.283266478460158,-1.283266478460158,-1.283266478460158,-1.283266478460158,5.301870158189302,-1.283266478460158,-1.283266478460158,11.033125865627824,-1.283266478460158,-1.283266478460158,-1.283266478460158,-1.283266478460158,-1.283266478460158,11.873710863460218,-1.283266478460158,-1.283266478460158,-1.283266478460158,-1.283266478460158,-1.283266478460158,-1.283266478460158,7.744292230889614,-1.283266478460158,-1.283266478460158,-1.283266478460158,-1.283266478460158,-1.283266478460158,-1.283266478460158,-1.283266478460158,-1.283266478460158,9.395794657510878,-1.283266478460158,-1.283266478460158,-1.283266478460158,-1.283266478460158,-1.283266478460158,-1.283266478460158,-1.283266478460158,-1.283266478460158,-1.283266478460158,-1.283266478460158,-1.283266478460158,-1.283266478460158,-1.283266478460158,-1.283266478460158,10.806445088703004,-1.283266478460158,7.255688204737592,-1.283266478460158,-1.283266478460158,8.209825079101861,-1.283266478460158,-1.283266478460158,-1.283266478460158,-1.283266478460158,-1.283266478460158,-1.283266478460158,-1.283266478460158,-1.283266478460158,-1.283266478460158,-1.283266478460158,-1.283266478460158,-1.283266478460158,-1.283266478460158,-1.283266478460158,-1.283266478460158,-1.283266478460158,10.412503323297415,-1.283266478460158,-1.283266478460158,-1.283266478460158,-1.283266478460158,8.044723586949395,-1.283266478460158,-1.283266478460158,11.345239005595747,-1.283266478460158,-1.283266478460158,-1.283266478460158,-1.283266478460158,-1.283266478460158,12.432971936478506,-1.283266478460158,-1.283266478460158,-1.283266478460158,-1.283266478460158,-1.283266478460158,-1.283266478460158,-1.283266478460158,-1.283266478460158,-1.283266478460158,-1.283266478460158,-1.283266478460158,-1.283266478460158,-1.283266478460158,-1.283266478460158,-1.283266478460158,-1.283266478460158,-1.283266478460158,-1.283266478460158,-1.283266478460158,-1.283266478460158,-1.283266478460158,-1.283266478460158,-1.283266478460158
MG100185,9.026827421773543,-3.618373160603979,4.593313373447925,-3.618373160603979,8.2406777980156,5.68427288215623,-3.618373160603979,4.529855593740789,7.016393953241841,-3.618373160603979,7.385812004799597,6.51918799203894,-3.618373160603979,7.356406869945296,-3.618373160603979,7.395667603167906,5.97264428567087,4.704324673086595,4.554990797737476,-3.618373160603979,-3.618373160603979,-3.618373160603979,6.2401693258889805,-3.618373160603979,3.4276211626019237,5.566444254141118,8.173363269643431,-3.618373160603979,5.870091251011877,-3.618373160603979,5.013932837912763,-3.618373160603979,-3.618373160603979,-3.618373160603979,-3.618373160603979,-3.618373160603979,-3.618373160603979,-3.618373160603979,7.364331470298503,-3.618373160603979,-3.618373160603979,6.167653179485121,-3.618373160603979,6.786056332623959,-3.618373160603979,-3.618373160603979,-3.618373160603979,-3.618373160603979,6.042150713168633,8.388833826071508,-3.618373160603979,-3.618373160603979,-3.618373160603979,8.889779901926785,6.729110873089188,-3.618373160603979,7.635940241577223,-3.618373160603979,7.938961457333654,-3.618373160603979,5.1378369312827585,-3.618373160603979,-3.618373160603979,-3.618373160603979,5.0258931133757345,5.855446238875817,-3.618373160603979,4.511391285190193,4.281151311428219,-3.618373160603979,7.294116475033664,-3.618373160603979,-3.618373160603979,-3.618373160603979,-3.618373160603979,3.1980888599317674,-3.618373160603979,-3.618373160603979,-3.618373160603979,-3.618373160603979,-3.618373160603979,-3.618373160603979,6.672126960964751,-3.618373160603979,-3.618373160603979,-3.618373160603979,-3.618373160603979,-3.618373160603979,-3.618373160603979,-3.618373160603979,5.383681483900439,-3.618373160603979,-3.618373160603979,-3.618373160603979,-3.618373160603979,-3.618373160603979,9.759337612834297,-3.618373160603979,-3.618373160603979,-3.618373160603979,5.7154893026548335,-3.618373160603979,-3.618373160603979,-3.618373160603979,-3.618373160603979,-3.618373160603979,-3.618373160603979
MG100184,5.221257363354571,7.079977363427909,9.064321693513667,-2.605385273348987,10.050653299627896,9.652559686404393,-2.605385273348987,-2.605385273348987,8.580115403129708,-2.605385273348987,9.74301449991422,-2.605385273348987,-2.605385273348987,7.2716299588560265,-2.605385273348987,2.4069153000663297,10.218283616939004,4.1389683336917065,8.872073622841455,4.97607949230062,-2.605385273348987,-2.605385273348987,6.980527848870324,-2.605385273348987,-2.605385273348987,-2.605385273348987,10.484203331119101,8.136620640886756,8.050113709487993,-2.605385273348987,-2.605385273348987,-2.605385273348987,-2.605385273348987,-2.605385273348987,7.920920875163874,5.62944500709307,-2.605385273348987,-2.605385273348987,-2.605385273348987,-2.605385273348987,-2.605385273348987,-2.605385273348987,-2.605385273348987,-2.605385273348987,-2.605385273348987,-2.605385273348987,3.811347009163339,8.102231644172965,-2.605385273348987,-2.605385273348987,-2.605385273348987,-2.605385273348987,6.71082298555045,-2.605385273348987,-2.605385273348987,-2.605385273348987,-2.605385273348987,-2.605385273348987,-2.605385273348987,3.062770023664063,-2.605385273348987,-2.605385273348987,-2.605385273348987,-2.605385273348987,-2.605385273348987,6.56720130901528,-2.605385273348987,-2.605385273348987,-2.605385273348987,8.721611135619664,-2.605385273348987,-2.605385273348987,-2.605385273348987,-2.605385273348987,6.007299899526471,-2.605385273348987,-2.605385273348987,-2.605385273348987,-2.605385273348987,9.160927747265621,-2.605385273348987,-2.605385273348987,9.203543793902185,-2.605385273348987,-2.605385273348987,-2.605385273348987,-2.605385273348987,-2.605385273348987,-2.605385273348987,-2.605385273348987,-2.605385273348987,-2.605385273348987,-2.605385273348987,-2.605385273348987,-2.605385273348987,-2.605385273348987,-2.605385273348987,-2.605385273348987,-2.605385273348987,-2.605385273348987,-2.605385273348987,-2.605385273348987,-2.605385273348987,-2.605385273348987,-2.605385273348987,-2.605385273348987,-2.605385273348987
MG100182,6.083821283469915,7.514696555218524,10.829883550428343,5.510885900049701,10.279689972709749,7.832849793685006,-2.9338441196328215,-2.9338441196328215,7.832137740171793,-2.9338441196328215,8.330658446837743,-2.9338441196328215,8.040096273110843,8.776459809165583,-2.9338441196328215,4.645834703457634,8.044692783158828,3.9831186401002285,7.949138984430465,5.94719325520048,-2.9338441196328215,-2.9338441196328215,-2.9338441196328215,4.15435595613041,-2.9338441196328215,-2.9338441196328215,7.428214774364945,8.606706239949526,6.989923887198452,-2.9338441196328215,-2.9338441196328215,-2.9338441196328215,-2.9338441196328215,6.953641075425801,-2.9338441196328215,3.2446185321530168,-2.9338441196328215,-2.9338441196328215,-2.9338441196328215,4.889801811202131,-2.9338441196328215,4.237812703135694,-2.9338441196328215,-2.9338441196328215,-2.9338441196328215,-2.9338441196328215,-2.9338441196328215,-2.9338441196328215,-2.9338441196328215,5.866119099874176,-2.9338441196328215,6.138756014944784,5.991543784462446,-2.9338441196328215,-2.9338441196328215,-2.9338441196328215,-2.9338441196328215,-2.9338441196328215,-2.9338441196328215,-2.9338441196328215,-2.9338441196328215,6.696291524759681,7.415218281939347,-2.9338441196328215,-2.9338441196328215,5.252689906476494,-2.9338441196328215,-2.9338441196328215,-2.9338441196328215,5.4878838799653495,-2.9338441196328215,-2.9338441196328215,-2.9338441196328215,-2.9338441196328215,-2.9338441196328215,-2.9338441196328215,-2.9338441196328215,8.62636322976746,-2.9338441196328215,-2.9338441196328215,-2.9338441196328215,-2.9338441196328215,-2.9338441196328215,5.250460406493556,-2.9338441196328215,-2.9338441196328215,-2.9338441196328215,-2.9338441196328215,-2.9338441196328215,-2.9338441196328215,-2.9338441196328215,-2.9338441196328215,-2.9338441196328215,-2.9338441196328215,-2.9338441196328215,-2.9338441196328215,-2.9338441196328215,2.2729060533897245,-2.9338441196328215,-2.9338441196328215,-2.9338441196328215,-2.9338441196328215,-2.9338441196328215,-2.9338441196328215,-2.9338441196328215,-2.9338441196328215,-2.9338441196328215
MG100181,5.608716895612628,3.6609257208439736,6.9325221570771225,-2.7476030702155247,-2.7476030702155247,-2.7476030702155247,-2.7476030702155247,-2.7476030702155247,8.082867843733501,-2.7476030702155247,7.338383106770489,4.241271260051404,8.278245849159555,9.048331691776404,-2.7476030702155247,8.465604852390817,6.896644083500125,-2.7476030702155247,7.125476819899178,3.0864764053885345,-2.7476030702155247,-2.7476030702155247,-2.7476030702155247,-2.7476030702155247,-2.7476030702155247,-2.7476030702155247,-2.7476030702155247,9.185874781992196,8.273886731450299,-2.7476030702155247,-2.7476030702155247,-2.7476030702155247,-2.7476030702155247,-2.7476030702155247,-2.7476030702155247,-2.7476030702155247,-2.7476030702155247,-2.7476030702155247,-2.7476030702155247,-2.7476030702155247,-2.7476030702155247,5.440669300732335,-2.7476030702155247,8.239531176365247,-2.7476030702155247,-2.7476030702155247,-2.7476030702155247,-2.7476030702155247,-2.7476030702155247,5.611590376551824,-2.7476030702155247,7.869508082735374,7.800661722904561,-2.7476030702155247,-2.7476030702155247,-2.7476030702155247,8.266231811929332,5.032177524342752,8.505291156663493,-2.7476030702155247,-2.7476030702155247,7.933257915008089,-2.7476030702155247,7.477043641375511,3.829214627643874,8.743253150622294,-2.7476030702155247,-2.7476030702155247,-2.7476030702155247,8.45435122432497,11.194511063369564,-2.7476030702155247,-2.7476030702155247,-2.7476030702155247,-2.7476030702155247,-2.7476030702155247,-2.7476030702155247,-2.7476030702155247,-2.7476030702155247,-2.7476030702155247,-2.7476030702155247,1.8550639855544482,-2.7476030702155247,-2.7476030702155247,-2.7476030702155247,-2.7476030702155247,-2.7476030702155247,-2.7476030702155247,-2.7476030702155247,-2.7476030702155247,-2.7476030702155247,9.087851446824294,-2.7476030702155247,-2.7476030702155247,-2.7476030702155247,-2.7476030702155247,-2.7476030702155247,-2.7476030702155247,-2.7476030702155247,-2.7476030702155247,-2.7476030702155247,-2.7476030702155247,-2.7476030702155247,-2.7476030702155247,-2.7476030702155247,-2.7476030702155247,-2.7476030702155247
MG100180,7.001816235222406,7.857680362985776,8.689440394070326,-3.320118459645056,9.243863742376028,-3.320118459645056,-3.320118459645056,2.5124968868541133,7.287524213155561,-3.320118459645056,9.53248331029007,7.631880358589649,9.000851952040664,8.32597333132098,5.152443407625587,6.065518854188117,7.101128124934826,7.362923301191756,5.8803735762763125,7.509540846285866,-3.320118459645056,-3.320118459645056,3.7204179305708993,-3.320118459645056,-3.320118459645056,-3.320118459645056,9.060637268674313,6.934633174481141,3.8569003062648437,-3.320118459645056,-3.320118459645056,-3.320118459645056,-3.320118459645056,5.293157340448226,-3.320118459645056,-3.320118459645056,-3.320118459645056,-3.320118459645056,-3.320118459645056,6.742752486730771,-3.320118459645056,3.233814944380755,-3.320118459645056,9.342251815574679,-3.320118459645056,-3.320118459645056,4.737575735170531,-3.320118459645056,-3.320118459645056,-3.320118459645056,-3.320118459645056,2.8121943960503053,3.415958422641606,-3.320118459645056,-3.320118459645056,-3.320118459645056,-3.320118459645056,-3.320118459645056,2.2142586834837363,2.120132402791647,-3.320118459645056,3.614278750283502,7.204489787347542,-3.320118459645056,-3.320118459645056,7.067067580517637,-3.320118459645056,-3.320118459645056,-3.320118459645056,4.756552231847614,6.3134614485384555,-3.320118459645056,-3.320118459645056,2.930821568024526,-3.320118459645056,7.118406725971301,-3.320118459645056,7.416077108648961,-3.320118459645056,-3.320118459645056,-3.320118459645056,-3.320118459645056,-3.320118459645056,-3.320118459645056,-3.320118459645056,-3.320118459645056,-3.320118459645056,-3.320118459645056,-3.320118459645056,-3.320118459645056,-3.320118459645056,3.0263947096570742,-3.320118459645056,-3.320118459645056,-3.320118459645056,-3.320118459645056,-3.320118459645056,-3.320118459645056,-3.320118459645056,-3.320118459645056,-3.320118459645056,-3.320118459645056,-3.320118459645056,-3.320118459645056,-3.320118459645056,-3.320118459645056,-3.320118459645056
MG100179,6.511450392943549,6.044610950401379,8.065364142036083,4.365100622518602,7.673678725545368,-4.3414724900590365,-4.3414724900590365,1.346349965018435,6.726668648798302,-4.3414724900590365,7.858588370852164,6.86542701069103,7.531294649461589,8.568593923542076,3.7787444606449427,5.773258082532914,5.267190879095664,5.459303812192456,5.960925401614582,4.183143087172839,-4.3414724900590365,-4.3414724900590365,6.790210856942914,0.20976935390349905,3.5304108502114158,-4.3414724900590365,-4.3414724900590365,5.6221336739389365,4.171863271029896,-4.3414724900590365,3.277515437029431,2.088650132512874,-4.3414724900590365,5.207231186484575,-4.3414724900590365,-4.3414724900590365,3.3369695469384637,-4.3414724900590365,2.877437217560024,2.4116736706956816,-4.3414724900590365,3.6879603505222063,-4.3414724900590365,-4.3414724900590365,-4.3414724900590365,-4.3414724900590365,3.930459344789372,-4.3414724900590365,-4.3414724900590365,7.81236562878973,-4.3414724900590365,6.30805113877543,4.443646395443304,-4.3414724900590365,3.1126685880876424,5.980741844568441,4.430285397346154,5.001320567946852,6.960204026494047,-4.3414724900590365,2.282924687951374,6.361035752091248,-4.3414724900590365,-4.3414724900590365,-4.3414724900590365,5.759615139320604,-4.3414724900590365,4.92162635240977,-4.3414724900590365,3.4205917284413743,2.6334740384634236,-4.3414724900590365,-4.3414724900590365,-4.3414724900590365,-4.3414724900590365,7.344811567411814,-4.3414724900590365,7.745986931553823,-4.3414724900590365,-4.3414724900590365,-4.3414724900590365,-4.3414724900590365,-4.3414724900590365,-4.3414724900590365,-4.3414724900590365,-4.3414724900590365,-4.3414724900590365,-4.3414724900590365,-4.3414724900590365,0.3172384628570848,-4.3414724900590365,-4.3414724900590365,-4.3414724900590365,7.377250957886076,-4.3414724900590365,1.9007507753961286,4.2273639345090395,-4.3414724900590365,-4.3414724900590365,-4.3414724900590365,-4.3414724900590365,-4.3414724900590365,-4.3414724900590365,-4.3414724900590365,-4.3414724900590365,-4.3414724900590365,-4.3414724900590365
MG100178,6.005310414930229,4.254342236487529,6.255521387517671,-4.246569122354425,9.173265754321385,7.8823173567008125,-4.246569122354425,-4.246569122354425,7.065475625100564,-4.246569122354425,5.527734715550601,6.759987439566753,5.273844507924027,6.994583707907957,1.7689780952695138,3.452820283902311,6.827735094598736,5.733092124404545,6.416941242457465,3.010080913247482,6.413515649071687,-4.246569122354425,6.24009727313685,5.773745453448277,5.067297584197423,-4.246569122354425,7.400974644340565,5.465091843373443,2.1919822075525404,-4.246569122354425,-4.246569122354425,-4.246569122354425,4.60873781481228,-4.246569122354425,-4.246569122354425,-4.246569122354425,-4.246569122354425,-4.246569122354425,2.822879745625699,6.844487424681962,4.4676289627663275,-4.246569122354425,-4.246569122354425,8.402279669604273,4.279881090324489,-4.246569122354425,3.340361179620774,-4.246569122354425,-4.246569122354425,2.880923914807089,-4.246569122354425,4.864144265811692,6.3323597836227155,-4.246569122354425,-4.246569122354425,3.1850267174711973,5.3043600017548105,5.116578169865516,-4.246569122354425,6.169831872936041,2.7369891200432126,5.527421744312948,2.301649980407947,5.098476952474049,-4.246569122354425,5.1154187992308975,-4.246569122354425,4.253935587775577,-4.246569122354425,3.966473803902724,-4.246569122354425,-4.246569122354425,-4.246569122354425,1.8201188459911437,-4.246569122354425,-4.246569122354425,-4.246569122354425,3.787332545489141,-4.246569122354425,-4.246569122354425,-4.246569122354425,-4.246569122354425,-4.246569122354425,-4.246569122354425,-0.39642152064436686,4.585398311885473,-4.246569122354425,-4.246569122354425,7.92999875697423,-4.246569122354425,-4.246569122354425,-4.246569122354425,-4.246569122354425,-4.246569122354425,-4.246569122354425,-4.246569122354425,-4.246569122354425,-4.246569122354425,-4.246569122354425,-4.246569122354425,-4.246569122354425,-4.246569122354425,-4.246569122354425,-4.246569122354425,-4.246569122354425,-4.246569122354425,-4.246569122354425
