Sample,PA_Faecalibacterium prausnitzii,PA_Streptococcus salivarius,PA_Anaerostipes hadrus,PA_Bacteroides stercoris,PA_Collinsella aerofaciens,PA_Bifidobacterium longum,PA_Phocaeicola plebeius,PA_Phocaeicola vulgatus,PA_Dorea longicatena,PA_Eubacterium sp. CAG:251,PA_Fusicatenibacter saccharivorans,PA_Coprococcus comes,PA_[Ruminococcus] torques,PA_Anaerobutyricum hallii,PA_Holdemanella biformis,PA_Bacteroides uniformis,PA_Blautia wexlerae,PA_Gemmiger formicilis,PA_Dorea formicigenerans,PA_Streptococcus parasanguinis,PA_Coprococcus eutactus,PA_[Ruminococcus] lactaris,PA_Coprococcus catus,PA_Roseburia intestinalis,PA_Roseburia inulinivorans,PA_Phascolarctobacterium succinatutens,PA_[Eubacterium] rectale,PA_Blautia obeum,PA_Agathobaculum butyriciproducens,PA_Bacteroides xylanisolvens,PA_Bacteroides ovatus,PA_Bacteroides thetaiotaomicron,PA_Streptococcus thermophilus,PA_Eubacterium ramulus,PA_Bifidobacterium adolescentis,PA_Eubacterium sp. CAG:274,PA_Eubacterium ventriosum,PA_Flavonifractor plautii,PA_Oscillibacter sp. 57_20,PA_Roseburia hominis,PA_Alistipes finegoldii,PA_Alistipes putredinis,PA_Veillonella atypica,PA_Ruminococcus bromii,PA_Firmicutes bacterium CAG:83,PA_Veillonella parvula,PA_Lachnospira eligens,PA_[Ruminococcus] gnavus,PA_Bacteroides eggerthii,PA_Roseburia faecis,PA_Phocaeicola coprocola,PA_Adlercreutzia equolifaciens,PA_Gordonibacter pamelaeae,PA_Eubacterium sp. CAG:180,PA_Parabacteroides merdae,PA_Phocaeicola dorei,PA_[Eubacterium] siraeum,PA_Barnesiella intestinihominis,PA_Methanobrevibacter smithii,PA_Firmicutes bacterium CAG:145,PA_Bacteroides cellulosilyticus,PA_Adlercreutzia equolifaciens_1,PA_Ruminococcus bicirculans,PA_Firmicutes bacterium CAG:110,PA_Parabacteroides distasonis,PA_Ruthenibacterium lactatiformans,PA_Odoribacter splanchnicus,PA_Oscillibacter sp. CAG:241,PA_Alistipes shahii,PA_Eggerthella lenta,PA_Escherichia coli,PA_Butyricimonas virosa,PA_Bacteroides sp. CAG:144,PA_Intestinibacter bartlettii,PA_Erysipelatoclostridium ramosum,PA_Slackia isoflavoniconvertens,PA_Clostridium sp. CAG:58,PA_Akkermansia muciniphila,PA_Bacteroides intestinalis,PA_Bifidobacterium pseudocatenulatum,PA_Eubacterium sp. CAG:38,PA_Bacteroides fragilis,PA_Bifidobacterium bifidum,PA_Blautia sp. CAG:257,PA_Parasutterella excrementihominis,PA_Proteobacteria bacterium CAG:139,PA_Lawsonibacter asaccharolyticus,PA_Coprobacter fastidiosus,PA_Alistipes inops,PA_Bacteroides finegoldii,PA_Paraprevotella xylaniphila,PA_Dialister invisus,PA_Enterocloster bolteae,PA_Bacteroides caccae,PA_Desulfovibrio piger,PA_Lachnospira pectinoschiza,PA_Prevotella copri,PA_Phocaeicola massiliensis,PA_Megamonas funiformis,PA_Phascolarctobacterium faecium,PA_Acidaminococcus intestini,PA_Anaerotignum lactatifermentans,PA_Bacteroides salyersiae,PA_Parvimonas micra,PA_Klebsiella pneumoniae,PA_Klebsiella variicola,PA_Klebsiella quasipneumoniae,rCLR_Faecalibacterium prausnitzii,rCLR_Streptococcus salivarius,rCLR_Anaerostipes hadrus,rCLR_Bacteroides stercoris,rCLR_Collinsella aerofaciens,rCLR_Bifidobacterium longum,rCLR_Phocaeicola plebeius,rCLR_Phocaeicola vulgatus,rCLR_Dorea longicatena,rCLR_Eubacterium sp. CAG:251,rCLR_Fusicatenibacter saccharivorans,rCLR_Coprococcus comes,rCLR_[Ruminococcus] torques,rCLR_Anaerobutyricum hallii,rCLR_Holdemanella biformis,rCLR_Bacteroides uniformis,rCLR_Blautia wexlerae,rCLR_Gemmiger formicilis,rCLR_Dorea formicigenerans,rCLR_Streptococcus parasanguinis,rCLR_Coprococcus eutactus,rCLR_[Ruminococcus] lactaris,rCLR_Coprococcus catus,rCLR_Roseburia intestinalis,rCLR_Roseburia inulinivorans,rCLR_Phascolarctobacterium succinatutens,rCLR_[Eubacterium] rectale,rCLR_Blautia obeum,rCLR_Agathobaculum butyriciproducens,rCLR_Bacteroides xylanisolvens,rCLR_Bacteroides ovatus,rCLR_Bacteroides thetaiotaomicron,rCLR_Streptococcus thermophilus,rCLR_Eubacterium ramulus,rCLR_Bifidobacterium adolescentis,rCLR_Eubacterium sp. CAG:274,rCLR_Eubacterium ventriosum,rCLR_Flavonifractor plautii,rCLR_Oscillibacter sp. 57_20,rCLR_Roseburia hominis,rCLR_Alistipes finegoldii,rCLR_Alistipes putredinis,rCLR_Veillonella atypica,rCLR_Ruminococcus bromii,rCLR_Firmicutes bacterium CAG:83,rCLR_Veillonella parvula,rCLR_Lachnospira eligens,rCLR_[Ruminococcus] gnavus,rCLR_Bacteroides eggerthii,rCLR_Roseburia faecis,rCLR_Phocaeicola coprocola,rCLR_Adlercreutzia equolifaciens,rCLR_Gordonibacter pamelaeae,rCLR_Eubacterium sp. CAG:180,rCLR_Parabacteroides merdae,rCLR_Phocaeicola dorei,rCLR_[Eubacterium] siraeum,rCLR_Barnesiella intestinihominis,rCLR_Methanobrevibacter smithii,rCLR_Firmicutes bacterium CAG:145,rCLR_Bacteroides cellulosilyticus,rCLR_Adlercreutzia equolifaciens_1,rCLR_Ruminococcus bicirculans,rCLR_Firmicutes bacterium CAG:110,rCLR_Parabacteroides distasonis,rCLR_Ruthenibacterium lactatiformans,rCLR_Odoribacter splanchnicus,rCLR_Oscillibacter sp. CAG:241,rCLR_Alistipes shahii,rCLR_Eggerthella lenta,rCLR_Escherichia coli,rCLR_Butyricimonas virosa,rCLR_Bacteroides sp. CAG:144,rCLR_Intestinibacter bartlettii,rCLR_Erysipelatoclostridium ramosum,rCLR_Slackia isoflavoniconvertens,rCLR_Clostridium sp. CAG:58,rCLR_Akkermansia muciniphila,rCLR_Bacteroides intestinalis,rCLR_Bifidobacterium pseudocatenulatum,rCLR_Eubacterium sp. CAG:38,rCLR_Bacteroides fragilis,rCLR_Bifidobacterium bifidum,rCLR_Blautia sp. CAG:257,rCLR_Parasutterella excrementihominis,rCLR_Proteobacteria bacterium CAG:139,rCLR_Lawsonibacter asaccharolyticus,rCLR_Coprobacter fastidiosus,rCLR_Alistipes inops,rCLR_Bacteroides finegoldii,rCLR_Paraprevotella xylaniphila,rCLR_Dialister invisus,rCLR_Enterocloster bolteae,rCLR_Bacteroides caccae,rCLR_Desulfovibrio piger,rCLR_Lachnospira pectinoschiza,rCLR_Prevotella copri,rCLR_Phocaeicola massiliensis,rCLR_Megamonas funiformis,rCLR_Phascolarctobacterium faecium,rCLR_Acidaminococcus intestini,rCLR_Anaerotignum lactatifermentans,rCLR_Bacteroides salyersiae,rCLR_Parvimonas micra,rCLR_Klebsiella pneumoniae,rCLR_Klebsiella variicola,rCLR_Klebsiella quasipneumoniae
MG100202,1,1,1,0,1,1,0,0,1,0,0,0,1,1,0,1,1,1,0,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2.19473172369491,-0.2459559777913337,2.306407425763278,0.0,1.3319040130587811,1.252982095940588,0.0,0.0,1.5720484738582428,0.0,0.0,0.0,0.2852475375937595,1.559291398421918,0.0,0.365434988075825,-0.484225684712521,-1.6930668691348572,0.0,0.0,0.0,-0.4291696084218896,0.0,0.0,0.0,0.0,0.0,-1.349381162499731,1.4972080562364103,-0.1073016106255126,0.0,0.0,0.0,0.0,-1.12321947551657,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.8235454360425353,1.6883196935974285,-4.56398316168938,0.0,0.0,0.0,0.0,-0.229419447362814,0.0,-2.7812512465895454,-1.6729308075646694,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.31605097342726,-0.7446829998340417,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.959842885583313,0.0,3.025096620890276,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.4743304515020714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MG100201,1,1,1,0,1,0,0,0,1,0,1,1,1,1,0,1,1,1,1,1,0,0,1,0,0,0,1,1,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,1,1,1,0,0,1,0,1,1,0,0,1,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0.3899436488725571,-2.261147089873713,4.153571404443987,0.0,3.684772180150452,0.0,0.0,0.0,0.5097985055544271,0.0,1.4657378736973674,0.663253822074642,2.030713765479017,1.9081089821662889,0.0,0.4296750725544019,2.547354549054812,0.2782338875632938,-0.6179911618571791,-1.738979054224974,0.0,0.0,-2.067583931534306,0.0,0.0,0.0,1.5899379574996733,1.8439793685420405,0.3981255414381936,0.0,-1.9159992860493484,0.0,0.6185930047992281,-4.256099323996629,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6122031630745104,0.0,0.0,0.0,0.0,-0.4299339602123669,0.0,0.0,0.9741034700542084,-1.9072467725100863,-0.9694165157140464,-0.1083979013556355,-0.2614240760815877,0.0,0.0,-0.7442380541325845,0.0,-0.0176124265769312,1.2177374163361545,0.0,0.0,-0.4552443767493005,0.0,0.0,0.0,0.0,-2.4984238715483107,-2.346164969577396,0.0,0.0,0.0,-0.8820302790349505,1.2531497659556372,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.192490127022772,0.0,0.0,0.0,-1.898570201258773,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MG100200,1,1,0,0,1,0,0,1,1,0,0,0,1,1,0,1,1,0,0,1,0,0,0,1,0,0,1,1,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.3056346282871376,0.9968232742853316,0.0,0.0,0.9146340058688134,0.0,0.0,-0.5365675310994746,2.0365221751772653,0.0,0.0,0.0,0.443558188739787,0.921515002259683,0.0,-0.1692286278842125,0.5865268469243412,0.0,0.0,0.5310332831970908,0.0,0.0,0.0,-1.5071329936744946,0.0,0.0,-1.077623764795172,1.9993881309839767,0.0,0.0,0.4504315638416249,0.0,2.1606625980371383,0.0,0.0,0.0,0.0,-2.112722081297251,0.0,0.0,-0.7144237636673623,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1098324698825496,-1.3710661367578243,0.0,-1.5694845605021892,0.0,0.2110478218530714,0.0225214671169917,0.0,0.0,0.0,1.483044037019498,0.0,0.0,0.0,-3.090274169742909,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.391498908383898,0.0,0.0,0.0,0.0,-1.409031527951621,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1761850481463116,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MG100199,1,1,1,0,1,1,0,1,0,0,1,0,1,1,0,1,1,0,1,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.2628872177611281,-1.532686019466793,2.518923086699219,0.0,1.8218117300412544,-4.130489808089486,0.0,-1.034119623636739,0.0,0.0,1.2154676362447456,0.0,2.405566190964437,2.637879636527368,0.0,-0.5888270017860859,1.945787624388928,0.0,0.4325013170736285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5511742296523385,1.45184705571934,0.271256658715766,0.0,-3.3739483216292467,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3805325809526217,0.0,0.0,0.0,1.6848814590565746,0.0,0.0,-1.4550073886254056,0.082382944364882,0.0,0.0,0.0,0.0,0.4579686760153921,0.0,-1.465042058048542,0.0,0.0,0.0,0.0,0.0,0.0,-3.647638036365901,0.0,0.0,0.0,-0.2683462298130907,0.0,0.0,0.0,1.2554665240702347,0.0,0.0,0.0,0.0,-3.123698602030839,0.0,0.0,2.68567552639258,0.0,0.0,0.0,0.0,0.0,-0.4434417273126518,0.0,0.0,0.0,0.0,0.0,0.0,-2.344022289824886,0.0,0.0,-1.128968552488515,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MG100198,1,1,1,0,1,1,0,0,0,1,1,1,1,1,0,1,1,0,0,1,1,0,0,1,0,0,1,1,0,1,1,0,0,0,0,0,1,0,0,1,1,1,0,0,1,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,1,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3014113020958309,-0.5061621552970006,1.989299176660164,0.0,2.73238801567483,1.4556560528466396,0.0,0.0,0.0,2.957643281281817,3.2294587247884743,1.9534028406071344,1.1998052440978215,1.5214580924996222,0.0,0.4521593260444621,-0.0226878053479943,0.0,0.0,-4.477079595153652,0.0437657687980241,0.0,0.0,-3.801950920096385,0.0,0.0,0.7824929653874938,0.413739347500046,0.0,1.4701857954629067,-0.2167198839028396,0.0,0.0,0.0,0.0,0.0,-2.248877237331955,0.0,0.0,-0.7143974268427262,-0.4364031464031824,0.448527511830732,0.0,0.0,1.3039355201845315,0.0,0.0,0.0,0.0,0.0,0.0,-0.7683725040522795,-0.5994156704006695,0.0,-2.761720099999495,0.0,0.0,0.0,0.0,0.0,0.0,-0.7378623412570864,-1.102771113707828,0.0,0.0,-1.629489304145302,0.0,-3.2945076333652725,0.0,-0.978525582406332,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.330855181110996,0.0,0.0,0.0,-1.289241727161528,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MG100196,1,1,1,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,1,1,0,0,1,0,0,0,1,1,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.2254090672873443,-1.825014847118504,2.8814441962841206,0.0,0.0,2.144174722872764,0.0,0.0,2.8690697357361072,0.0,2.246368250251579,0.0,0.0,0.0,0.0,0.0,3.4369437867126047,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.5231211041192733,0.0,0.0,0.0,0.1700127735266685,0.0,3.661675191984593,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.4857987197713687,0.0,0.0,0.0,0.2295451703489413,0.0,0.0,0.0,-0.5399976701057356,0.3587964026299834,0.0,0.0,0.0,0.0,0.0,0.0,-3.955832052116376,0.0,0.4564069515076021,-4.682483203907723,0.0,0.0,-4.028420459586157,0.0,0.0,0.0,0.5759877000840132,0.0392502697930032,0.0,0.0,-3.4860343748845493,-0.7639059155964709,0.0,0.0,-0.2366703007288463,0.0,0.0,0.0,0.0,0.0,1.0795574644910753,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.368142340543444,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MG100195,1,1,0,0,1,0,0,0,1,0,0,1,0,1,0,0,1,1,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.277802606802025,2.820772480315113,0.0,0.0,2.1964413552723663,0.0,0.0,0.0,1.434551984440427,0.0,0.0,-0.0677947623314819,0.0,-1.1009597278329466,0.0,0.0,0.3023912634342678,-4.944111746106061,-0.621426693641458,1.816196160399331,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.6041364343214697,-0.3128181893145376,0.0,0.0,0.0,0.0,-2.6254450538936736,-3.64793628467538,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.6980573156175112,0.3035677605725985,-0.4529858597776316,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.106232978405214,0.0,0.0,0.0,-1.79688956982524,0.0,0.0,0.0,0.0,3.2502712248051835,0.0,0.0,0.0,0.0,0.0,0.0,3.576799779701291,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MG100194,1,0,1,0,0,0,0,0,1,0,1,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.5519258021299378,0.0,-0.0222577836367796,0.0,0.0,0.0,0.0,0.0,2.100792694913192,0.0,1.2906226710951922,0.5007247774846045,0.9027066461952936,-1.245409950464511,0.0,0.0,0.8399959548284996,-3.3594339655818577,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1581853329657308,-2.004322531898655,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.9539860916947247,0.0,0.0,-1.2350640396168129,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.3617977153804524,0.0,0.0,0.0,1.1330210629609685,5.519660457013041,0.0,0.0,-1.711511717052788,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MG100193,1,1,1,0,1,1,0,0,1,0,1,1,1,1,0,1,1,1,1,1,0,0,0,0,0,0,1,1,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2.8523694806335693,1.4583087727716078,1.135572602924375,0.0,1.8036575198270264,2.202538056051797,0.0,0.0,0.7105860539402694,0.0,1.394247464718731,0.6890814715255761,0.5751936022356179,1.5592141677544546,0.0,-1.2297497567262028,0.5019882889275347,-2.8658270019135537,-0.9206570868508348,0.0095299997441681,0.0,0.0,0.0,0.0,0.0,0.0,1.8935055238109475,0.0543546308073749,-1.7110596104157152,0.0,-0.4890139807345727,0.0,0.0,0.0,1.3719987010092216,0.0,0.0,0.0,0.0,-0.2072845351964461,0.0,0.0,0.0,2.5400904049015263,0.0,0.0,0.0,0.0,0.0,-3.117186277265954,0.0,0.0,-1.1277787478752088,0.0,-3.6136519949021952,0.0,0.1405298422129123,0.0,0.0,0.0,0.0,-2.7422531996254635,0.0,0.0,0.0,-0.6718690597938709,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.2689735062308707,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.9274618262658216,0.0,0.0
MG100192,1,1,1,0,0,0,0,0,1,0,1,0,1,1,0,1,1,1,1,0,0,0,1,1,0,0,1,1,1,0,0,0,1,1,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0,1,1,1,0,0,1,0,1,0,0,1,1,0,0,1,0,1,0,1,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4231964706936403,-2.9962575723887688,2.404300639427268,0.0,0.0,0.0,0.0,0.0,-0.5532278654718318,0.0,2.3478798980877764,0.0,1.3013551114007795,2.021532320716725,0.0,-0.7263625814358202,-0.2580186233761508,-0.5735817951036857,-1.32818860594779,0.0,0.0,0.0,1.0076791758340908,-0.9667848997492976,0.0,0.0,-0.2758187093703136,2.155321943607352,-1.245378965310196,0.0,0.0,0.0,0.3351808931224209,-1.2359010380785431,0.0,-1.3303069017477718,0.0,0.0,0.0,0.6845238607137305,0.0,0.5870397287205413,0.0,1.8069129896034088,0.0,0.0,0.0,0.0,0.0,-1.1686247578636837,0.0,-0.4286268887464415,-0.0423892429602198,3.5270227966974805,0.0,0.0,1.1906926097682669,0.0,2.2463267356134144,0.0,0.0,-0.2005036940325115,-1.4227607904803343,0.0,0.0,-0.3174858172527716,0.0,-2.39441464447864,0.0,0.8320152044682413,1.289820745731091,0.0,0.0,-1.2302997406972442,0.0,0.0,-1.770679902867027,0.0,0.1472045551000987,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.842392641947282,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MG100191,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,2.160825104246039,1.782585006359828,0.0,0.0,0.0,0.0,0.0,0.0015805913570086,0.0,0.7117401129006488,0.0,0.0,0.0,0.0,0.0,1.361096545997813,0.0,0.0,1.4563420615963245,0.0,0.0,0.0,-3.645928867487286,0.0,0.0,0.0,1.437621152476674,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.000136704911501,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.9778049331111112,-1.7419639668064826,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.4353098994675436,0.0,0.0,0.0,0.96435151805968,0.0,0.0,0.0,0.0,-0.3921149912578052,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3171172700477154,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MG100190,1,1,1,0,1,0,1,0,1,1,1,1,1,1,0,0,1,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.8156240151731613,-1.6278327616038606,4.448289604059105,0.0,-1.537471297728949,0.0,0.3596845202464055,0.0,0.178048322701837,-1.3583134171570466,1.7870793746605442,-0.980156063168518,2.970054803707292,2.4406999573730337,0.0,0.0,2.273776230136021,-1.112346178774561,1.3915009519748731,0.0,0.0,0.0,0.0,0.0,-2.995560897092359,0.0,0.0,-2.9728903271190656,0.0,0.0,0.0,0.0,1.831728359414268,0.2225343357187862,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.6923654720142485,0.0,0.0,0.0,1.5133523914173144,0.0,0.0,0.0,0.0,0.4301788379627703,0.0,0.0,-4.012394503532766,-3.054774810114404,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6709361161598025,0.0,0.0,0.0,1.7865633980056397,-1.05352055129394,0.0,0.0,0.0,0.0,0.0,0.0,0.0289789812392071,0.0,0.0,0.0,0.0,0.0,0.2143080258125184,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.9657119461628616,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MG100189,1,1,1,0,1,0,0,1,1,0,1,1,1,1,0,1,1,0,1,1,0,0,1,1,1,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.06054680452781,-0.5922038876295671,2.365806376223273,0.0,3.015670649725297,0.0,0.0,-2.359057064246644,1.393230269751561,0.0,1.1141019861721193,1.037510686039458,1.6136745009541449,1.3777426874250291,0.0,-0.2375225135756913,-0.2446230871074607,0.0,-0.1370011484744399,-1.6256176744133493,0.0,0.0,-3.538893495324866,-0.4344569612807785,0.0183032561582333,0.0,1.345700968652652,1.6768085652677112,-0.9230572842479102,0.0,0.0,0.0,-1.5961638731481744,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1978593743562573,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.7735171910648858,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.208238038902434,0.0,0.0,0.0,-0.2394245780908636,0.0,0.0,0.0,-5.024347367370034,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.6993080381813177,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
